,Role,task,ratio
1351,Volunteer,Nonfunctional,0.05555555555555555
1352,Volunteer,Perfective,0.2222222222222222
1353,Volunteer,Feature,0.6666666666666666
1354,Volunteer,Corrective,0.1111111111111111
1355,Volunteer,Nonfunctional,0.0
1356,Volunteer,Perfective,0.0
1357,Volunteer,Feature,0.16666666666666666
1358,Volunteer,Corrective,0.8333333333333334
1359,Volunteer,Nonfunctional,0.0
1360,Volunteer,Perfective,0.631578947368421
1361,Volunteer,Feature,0.05263157894736842
1362,Volunteer,Corrective,0.3157894736842105
1363,Volunteer,Nonfunctional,0.0
1364,Volunteer,Perfective,0.5384615384615384
1365,Volunteer,Feature,0.46153846153846156
1366,Volunteer,Corrective,0.0
1367,Volunteer,Nonfunctional,0.0
1368,Volunteer,Perfective,0.5714285714285714
1369,Volunteer,Feature,0.0
1370,Volunteer,Corrective,0.42857142857142855
1371,Volunteer,Nonfunctional,0.0
1372,Volunteer,Perfective,0.6666666666666666
1373,Volunteer,Feature,0.2857142857142857
1374,Volunteer,Corrective,0.0
1375,Volunteer,Nonfunctional,0.047619047619047616
1376,Paid developer,Perfective,0.42857142857142855
1377,Paid developer,Feature,0.5714285714285714
1378,Paid developer,Corrective,0.0
1379,Paid developer,Nonfunctional,0.0
1380,Volunteer,Perfective,0.625
1381,Volunteer,Feature,0.0625
1382,Volunteer,Corrective,0.3125
1383,Volunteer,Nonfunctional,0.0
1384,Volunteer,Perfective,0.5
1385,Volunteer,Feature,0.125
1386,Volunteer,Corrective,0.375
1387,Volunteer,Nonfunctional,0.0
1388,Volunteer,Perfective,0.9090909090909091
1389,Volunteer,Feature,0.09090909090909091
1390,Volunteer,Corrective,0.0
1391,Volunteer,Nonfunctional,0.0
1392,Volunteer,Perfective,0.7142857142857143
1393,Volunteer,Feature,0.0
1394,Volunteer,Corrective,0.2857142857142857
1395,Volunteer,Nonfunctional,0.0
1396,Volunteer,Perfective,0.8571428571428571
1397,Volunteer,Feature,0.0
1398,Volunteer,Corrective,0.14285714285714285
1399,Volunteer,Nonfunctional,0.0
1400,Volunteer,Perfective,0.5294117647058824
1401,Volunteer,Feature,0.11764705882352941
1402,Volunteer,Corrective,0.29411764705882354
1403,Volunteer,Nonfunctional,0.058823529411764705
1404,Volunteer,Perfective,0.5714285714285714
1405,Volunteer,Feature,0.42857142857142855
1406,Volunteer,Corrective,0.0
1407,Volunteer,Nonfunctional,0.0
1408,Volunteer,Perfective,1.0
1409,Volunteer,Feature,0.0
1410,Volunteer,Corrective,0.0
1411,Volunteer,Nonfunctional,0.0
1412,Volunteer,Perfective,0.6086956521739131
1413,Volunteer,Feature,0.21739130434782608
1414,Volunteer,Corrective,0.13043478260869565
1415,Volunteer,Nonfunctional,0.043478260869565216
1416,Paid developer,Perfective,0.4166666666666667
1417,Paid developer,Feature,0.3333333333333333
1418,Paid developer,Corrective,0.25
1419,Paid developer,Nonfunctional,0.0
1420,Volunteer,Perfective,0.5686274509803921
1421,Volunteer,Feature,0.27450980392156865
1422,Volunteer,Corrective,0.11764705882352941
1423,Volunteer,Nonfunctional,0.0392156862745098
1424,Volunteer,Perfective,0.5714285714285714
1425,Volunteer,Feature,0.2857142857142857
1426,Volunteer,Corrective,0.0
1427,Volunteer,Nonfunctional,0.14285714285714285
1428,Volunteer,Perfective,0.72
1429,Volunteer,Feature,0.24
1430,Volunteer,Corrective,0.04
1431,Volunteer,Nonfunctional,0.0
1432,Volunteer,Perfective,0.25
1433,Volunteer,Feature,0.2
1434,Volunteer,Corrective,0.5
1435,Volunteer,Nonfunctional,0.05
1436,Volunteer,Perfective,0.6666666666666666
1437,Volunteer,Feature,0.16666666666666666
1438,Volunteer,Corrective,0.16666666666666666
1439,Volunteer,Nonfunctional,0.0
1440,Volunteer,Perfective,0.40476190476190477
1441,Volunteer,Feature,0.16666666666666666
1442,Volunteer,Corrective,0.38095238095238093
1443,Volunteer,Nonfunctional,0.047619047619047616
1444,Volunteer,Perfective,0.85
1445,Volunteer,Feature,0.15
1446,Volunteer,Corrective,0.0
1447,Volunteer,Nonfunctional,0.0
1448,Volunteer,Perfective,0.8333333333333334
1449,Volunteer,Feature,0.0
1450,Volunteer,Corrective,0.16666666666666666
1451,Volunteer,Nonfunctional,0.0
1452,Volunteer,Perfective,0.3333333333333333
1453,Volunteer,Feature,0.3333333333333333
1454,Volunteer,Corrective,0.3333333333333333
1455,Volunteer,Nonfunctional,0.0
1456,Volunteer,Perfective,0.7241379310344828
1457,Volunteer,Feature,0.1724137931034483
1458,Volunteer,Corrective,0.034482758620689655
1459,Volunteer,Nonfunctional,0.06896551724137931
1460,Paid developer,Perfective,0.07407407407407407
1461,Paid developer,Feature,0.2962962962962963
1462,Paid developer,Corrective,0.5555555555555556
1463,Paid developer,Nonfunctional,0.07407407407407407
1464,Volunteer,Perfective,0.56
1465,Volunteer,Feature,0.36
1466,Volunteer,Corrective,0.08
1467,Volunteer,Nonfunctional,0.0
1468,Volunteer,Perfective,0.4
1469,Volunteer,Feature,0.3
1470,Volunteer,Corrective,0.3
1471,Volunteer,Nonfunctional,0.0
1472,Volunteer,Perfective,0.55
1473,Volunteer,Feature,0.35
1474,Volunteer,Corrective,0.1
1475,Volunteer,Nonfunctional,0.0
1476,Volunteer,Perfective,0.5714285714285714
1477,Volunteer,Feature,0.14285714285714285
1478,Volunteer,Corrective,0.2857142857142857
1479,Volunteer,Nonfunctional,0.0
1480,Volunteer,Perfective,0.94
1481,Volunteer,Feature,0.0
1482,Volunteer,Corrective,0.06
1483,Volunteer,Nonfunctional,0.0
1484,Volunteer,Perfective,0.4666666666666667
1485,Volunteer,Feature,0.06666666666666667
1486,Volunteer,Corrective,0.3333333333333333
1487,Volunteer,Nonfunctional,0.13333333333333333
1488,Volunteer,Perfective,0.5769230769230769
1489,Volunteer,Feature,0.23076923076923078
1490,Volunteer,Corrective,0.19230769230769232
1491,Volunteer,Nonfunctional,0.0
1492,Volunteer,Perfective,0.4
1493,Volunteer,Feature,0.2
1494,Volunteer,Corrective,0.3
1495,Volunteer,Nonfunctional,0.1
1496,Volunteer,Perfective,0.36363636363636365
1497,Volunteer,Feature,0.18181818181818182
1498,Volunteer,Corrective,0.36363636363636365
1499,Volunteer,Nonfunctional,0.09090909090909091
1500,Volunteer,Perfective,0.5555555555555556
1501,Volunteer,Feature,0.3333333333333333
1502,Volunteer,Corrective,0.1111111111111111
1503,Volunteer,Nonfunctional,0.0
1504,Volunteer,Perfective,0.2
1505,Volunteer,Feature,0.4
1506,Volunteer,Corrective,0.4
1507,Volunteer,Nonfunctional,0.0
1508,Volunteer,Perfective,0.6444444444444445
1509,Volunteer,Feature,0.2222222222222222
1510,Volunteer,Corrective,0.1111111111111111
1511,Volunteer,Nonfunctional,0.022222222222222223
1512,Volunteer,Perfective,0.7142857142857143
1513,Volunteer,Feature,0.14285714285714285
1514,Volunteer,Corrective,0.14285714285714285
1515,Volunteer,Nonfunctional,0.0
1516,Volunteer,Perfective,0.09090909090909091
1517,Volunteer,Feature,0.2727272727272727
1518,Volunteer,Corrective,0.6363636363636364
1519,Volunteer,Nonfunctional,0.0
1520,Volunteer,Perfective,0.8
1521,Volunteer,Feature,0.0
1522,Volunteer,Corrective,0.2
1523,Volunteer,Nonfunctional,0.0
1524,Volunteer,Perfective,0.875
1525,Volunteer,Feature,0.0
1526,Volunteer,Corrective,0.125
1527,Volunteer,Nonfunctional,0.0
1528,Volunteer,Perfective,0.6666666666666666
1529,Volunteer,Feature,0.16666666666666666
1530,Volunteer,Corrective,0.16666666666666666
1531,Volunteer,Nonfunctional,0.0
1532,Volunteer,Perfective,0.6666666666666666
1533,Volunteer,Feature,0.16666666666666666
1534,Volunteer,Corrective,0.16666666666666666
1535,Volunteer,Nonfunctional,0.0
1536,Volunteer,Perfective,0.14285714285714285
1537,Volunteer,Feature,0.2857142857142857
1538,Volunteer,Corrective,0.2857142857142857
1539,Volunteer,Nonfunctional,0.2857142857142857
1540,Volunteer,Perfective,0.07894736842105263
1541,Volunteer,Feature,0.07894736842105263
1542,Volunteer,Corrective,0.7894736842105263
1543,Volunteer,Nonfunctional,0.05263157894736842
1544,Volunteer,Perfective,0.7857142857142857
1545,Volunteer,Feature,0.17857142857142858
1546,Volunteer,Corrective,0.0
1547,Volunteer,Nonfunctional,0.03571428571428571
1548,Volunteer,Perfective,1.0
1549,Volunteer,Feature,0.0
1550,Volunteer,Corrective,0.0
1551,Volunteer,Nonfunctional,0.0
1552,Volunteer,Perfective,0.7777777777777778
1553,Volunteer,Feature,0.0
1554,Volunteer,Corrective,0.2222222222222222
1555,Volunteer,Nonfunctional,0.0
1556,Volunteer,Perfective,0.6111111111111112
1557,Volunteer,Feature,0.3333333333333333
1558,Volunteer,Corrective,0.05555555555555555
1559,Volunteer,Nonfunctional,0.0
1560,Volunteer,Perfective,0.5
1561,Volunteer,Feature,0.16666666666666666
1562,Volunteer,Corrective,0.25
1563,Volunteer,Nonfunctional,0.08333333333333333
1564,Volunteer,Perfective,0.358974358974359
1565,Volunteer,Feature,0.41025641025641024
1566,Volunteer,Corrective,0.23076923076923078
1567,Volunteer,Nonfunctional,0.0
1568,Volunteer,Perfective,0.25
1569,Volunteer,Feature,0.375
1570,Volunteer,Corrective,0.375
1571,Volunteer,Nonfunctional,0.0
1572,Volunteer,Perfective,0.8
1573,Volunteer,Feature,0.0
1574,Volunteer,Corrective,0.2
1575,Volunteer,Nonfunctional,0.0
1576,Volunteer,Perfective,0.25925925925925924
1577,Volunteer,Feature,0.2962962962962963
1578,Volunteer,Corrective,0.4444444444444444
1579,Volunteer,Nonfunctional,0.0
1580,Volunteer,Perfective,0.7142857142857143
1581,Volunteer,Feature,0.2857142857142857
1582,Volunteer,Corrective,0.0
1583,Volunteer,Nonfunctional,0.0
1584,Volunteer,Perfective,0.21428571428571427
1585,Volunteer,Feature,0.14285714285714285
1586,Volunteer,Corrective,0.5714285714285714
1587,Volunteer,Nonfunctional,0.07142857142857142
1588,Volunteer,Perfective,0.16666666666666666
1589,Volunteer,Feature,0.5
1590,Volunteer,Corrective,0.3333333333333333
1591,Volunteer,Nonfunctional,0.0
1592,Volunteer,Perfective,0.5714285714285714
1593,Volunteer,Feature,0.42857142857142855
1594,Volunteer,Corrective,0.0
1595,Volunteer,Nonfunctional,0.0
1596,Volunteer,Perfective,0.4444444444444444
1597,Volunteer,Feature,0.1111111111111111
1598,Volunteer,Corrective,0.4444444444444444
1599,Volunteer,Nonfunctional,0.0
1600,Volunteer,Perfective,0.48484848484848486
1601,Volunteer,Feature,0.18181818181818182
1602,Volunteer,Corrective,0.2727272727272727
1603,Volunteer,Nonfunctional,0.06060606060606061
1604,Volunteer,Perfective,0.2
1605,Volunteer,Feature,0.4
1606,Volunteer,Corrective,0.4
1607,Volunteer,Nonfunctional,0.0
1608,Volunteer,Perfective,0.6153846153846154
1609,Volunteer,Feature,0.23076923076923078
1610,Volunteer,Corrective,0.15384615384615385
1611,Volunteer,Nonfunctional,0.0
1612,Volunteer,Perfective,0.35714285714285715
1613,Volunteer,Feature,0.35714285714285715
1614,Volunteer,Corrective,0.21428571428571427
1615,Volunteer,Nonfunctional,0.07142857142857142
1616,Volunteer,Perfective,0.16666666666666666
1617,Volunteer,Feature,0.0
1618,Volunteer,Corrective,0.5833333333333334
1619,Volunteer,Nonfunctional,0.25
1620,Paid developer,Perfective,0.7272727272727273
1621,Paid developer,Feature,0.18181818181818182
1622,Paid developer,Corrective,0.09090909090909091
1623,Paid developer,Nonfunctional,0.0
1624,Volunteer,Perfective,0.0
1625,Volunteer,Feature,0.16666666666666666
1626,Volunteer,Corrective,0.8333333333333334
1627,Volunteer,Nonfunctional,0.0
1628,Volunteer,Perfective,0.2916666666666667
1629,Volunteer,Feature,0.375
1630,Volunteer,Corrective,0.20833333333333334
1631,Volunteer,Nonfunctional,0.125
1632,Volunteer,Perfective,0.4838709677419355
1633,Volunteer,Feature,0.2903225806451613
1634,Volunteer,Corrective,0.1935483870967742
1635,Volunteer,Nonfunctional,0.03225806451612903
1636,Volunteer,Perfective,0.20588235294117646
1637,Volunteer,Feature,0.2647058823529412
1638,Volunteer,Corrective,0.5
1639,Volunteer,Nonfunctional,0.029411764705882353
1640,Volunteer,Perfective,0.14285714285714285
1641,Volunteer,Feature,0.7142857142857143
1642,Volunteer,Corrective,0.14285714285714285
1643,Volunteer,Nonfunctional,0.0
1644,Volunteer,Perfective,0.5454545454545454
1645,Volunteer,Feature,0.18181818181818182
1646,Volunteer,Corrective,0.2
1647,Volunteer,Nonfunctional,0.07272727272727272
1648,Volunteer,Perfective,0.8421052631578947
1649,Volunteer,Feature,0.15789473684210525
1650,Volunteer,Corrective,0.0
1651,Volunteer,Nonfunctional,0.0
1652,Volunteer,Perfective,0.375
1653,Volunteer,Feature,0.5
1654,Volunteer,Corrective,0.125
1655,Volunteer,Nonfunctional,0.0
1656,Paid developer,Perfective,0.3333333333333333
1657,Paid developer,Feature,0.5
1658,Paid developer,Corrective,0.16666666666666666
1659,Paid developer,Nonfunctional,0.0
1660,Volunteer,Perfective,0.09090909090909091
1661,Volunteer,Feature,0.18181818181818182
1662,Volunteer,Corrective,0.45454545454545453
1663,Volunteer,Nonfunctional,0.2727272727272727
1664,Volunteer,Perfective,0.14285714285714285
1665,Volunteer,Feature,0.14285714285714285
1666,Volunteer,Corrective,0.7142857142857143
1667,Volunteer,Nonfunctional,0.0
1668,Volunteer,Perfective,0.4791666666666667
1669,Volunteer,Feature,0.10416666666666667
1670,Volunteer,Corrective,0.3541666666666667
1671,Volunteer,Nonfunctional,0.0625
1672,Volunteer,Perfective,0.5714285714285714
1673,Volunteer,Feature,0.14285714285714285
1674,Volunteer,Corrective,0.2857142857142857
1675,Volunteer,Nonfunctional,0.0
1676,Volunteer,Perfective,0.9032258064516129
1677,Volunteer,Feature,0.0
1678,Volunteer,Corrective,0.06451612903225806
1679,Volunteer,Nonfunctional,0.03225806451612903
1680,Volunteer,Perfective,0.3333333333333333
1681,Volunteer,Feature,0.16666666666666666
1682,Volunteer,Corrective,0.3333333333333333
1683,Volunteer,Nonfunctional,0.16666666666666666
1684,Volunteer,Perfective,0.5813953488372093
1685,Volunteer,Feature,0.3023255813953488
1686,Volunteer,Corrective,0.09302325581395349
1687,Volunteer,Nonfunctional,0.023255813953488372
1688,Volunteer,Perfective,0.4897959183673469
1689,Volunteer,Feature,0.30612244897959184
1690,Volunteer,Corrective,0.20408163265306123
1691,Volunteer,Nonfunctional,0.0
1692,Volunteer,Perfective,0.5714285714285714
1693,Volunteer,Feature,0.14285714285714285
1694,Volunteer,Corrective,0.2857142857142857
1695,Volunteer,Nonfunctional,0.0
1696,Volunteer,Perfective,0.6
1697,Volunteer,Feature,0.2
1698,Volunteer,Corrective,0.2
1699,Volunteer,Nonfunctional,0.0
1700,Volunteer,Perfective,0.6363636363636364
1701,Volunteer,Feature,0.18181818181818182
1702,Volunteer,Corrective,0.18181818181818182
1703,Volunteer,Nonfunctional,0.0
1704,Volunteer,Perfective,0.42857142857142855
1705,Volunteer,Feature,0.2857142857142857
1706,Volunteer,Corrective,0.2857142857142857
1707,Volunteer,Nonfunctional,0.0
1708,Volunteer,Perfective,0.6666666666666666
1709,Volunteer,Feature,0.16666666666666666
1710,Volunteer,Corrective,0.16666666666666666
1711,Volunteer,Nonfunctional,0.0
1712,Volunteer,Perfective,0.625
1713,Volunteer,Feature,0.3
1714,Volunteer,Corrective,0.075
1715,Volunteer,Nonfunctional,0.0
1716,Volunteer,Perfective,0.6666666666666666
1717,Volunteer,Feature,0.08333333333333333
1718,Volunteer,Corrective,0.25
1719,Volunteer,Nonfunctional,0.0
1720,Volunteer,Perfective,0.5675675675675675
1721,Volunteer,Feature,0.1891891891891892
1722,Volunteer,Corrective,0.21621621621621623
1723,Volunteer,Nonfunctional,0.02702702702702703
1724,Volunteer,Perfective,0.3333333333333333
1725,Volunteer,Feature,0.5
1726,Volunteer,Corrective,0.16666666666666666
1727,Volunteer,Nonfunctional,0.0
1728,Volunteer,Perfective,0.4857142857142857
1729,Volunteer,Feature,0.11428571428571428
1730,Volunteer,Corrective,0.34285714285714286
1731,Volunteer,Nonfunctional,0.05714285714285714
1732,Volunteer,Perfective,0.4
1733,Volunteer,Feature,0.1
1734,Volunteer,Corrective,0.2
1735,Volunteer,Nonfunctional,0.3
1736,Volunteer,Perfective,0.24
1737,Volunteer,Feature,0.08
1738,Volunteer,Corrective,0.56
1739,Volunteer,Nonfunctional,0.12
1740,Volunteer,Perfective,0.32608695652173914
1741,Volunteer,Feature,0.13043478260869565
1742,Volunteer,Corrective,0.5217391304347826
1743,Volunteer,Nonfunctional,0.021739130434782608
1744,Volunteer,Perfective,0.3333333333333333
1745,Volunteer,Feature,0.3333333333333333
1746,Volunteer,Corrective,0.3333333333333333
1747,Volunteer,Nonfunctional,0.0
1748,Volunteer,Perfective,0.9166666666666666
1749,Volunteer,Feature,0.08333333333333333
1750,Volunteer,Corrective,0.0
1751,Volunteer,Nonfunctional,0.0
1752,Volunteer,Perfective,0.22580645161290322
1753,Volunteer,Feature,0.1935483870967742
1754,Volunteer,Corrective,0.5806451612903226
1755,Volunteer,Nonfunctional,0.0
1756,Volunteer,Perfective,0.4444444444444444
1757,Volunteer,Feature,0.2222222222222222
1758,Volunteer,Corrective,0.2222222222222222
1759,Volunteer,Nonfunctional,0.1111111111111111
1760,Volunteer,Perfective,0.4444444444444444
1761,Volunteer,Feature,0.0
1762,Volunteer,Corrective,0.3333333333333333
1763,Volunteer,Nonfunctional,0.2222222222222222
1764,Volunteer,Perfective,0.3333333333333333
1765,Volunteer,Feature,0.2727272727272727
1766,Volunteer,Corrective,0.3939393939393939
1767,Volunteer,Nonfunctional,0.0
1768,Volunteer,Perfective,0.5813953488372093
1769,Volunteer,Feature,0.32558139534883723
1770,Volunteer,Corrective,0.09302325581395349
1771,Volunteer,Nonfunctional,0.0
1772,Volunteer,Perfective,0.4117647058823529
1773,Volunteer,Feature,0.17647058823529413
1774,Volunteer,Corrective,0.35294117647058826
1775,Volunteer,Nonfunctional,0.058823529411764705
1776,Paid developer,Perfective,0.3333333333333333
1777,Paid developer,Feature,0.3333333333333333
1778,Paid developer,Corrective,0.3333333333333333
1779,Paid developer,Nonfunctional,0.0
1780,Volunteer,Perfective,0.8333333333333334
1781,Volunteer,Feature,0.16666666666666666
1782,Volunteer,Corrective,0.0
1783,Volunteer,Nonfunctional,0.0
1784,Paid developer,Perfective,0.5454545454545454
1785,Paid developer,Feature,0.4090909090909091
1786,Paid developer,Corrective,0.045454545454545456
1787,Paid developer,Nonfunctional,0.0
1788,Volunteer,Perfective,0.5833333333333334
1789,Volunteer,Feature,0.08333333333333333
1790,Volunteer,Corrective,0.3333333333333333
1791,Volunteer,Nonfunctional,0.0
1792,Volunteer,Perfective,0.4444444444444444
1793,Volunteer,Feature,0.5555555555555556
1794,Volunteer,Corrective,0.0
1795,Volunteer,Nonfunctional,0.0
1796,Volunteer,Perfective,0.8461538461538461
1797,Volunteer,Feature,0.15384615384615385
1798,Volunteer,Corrective,0.0
1799,Volunteer,Nonfunctional,0.0
1800,Volunteer,Perfective,0.16666666666666666
1801,Volunteer,Feature,0.16666666666666666
1802,Volunteer,Corrective,0.6666666666666666
1803,Volunteer,Nonfunctional,0.0
1804,Volunteer,Perfective,0.3333333333333333
1805,Volunteer,Feature,0.0
1806,Volunteer,Corrective,0.6666666666666666
1807,Volunteer,Nonfunctional,0.0
1808,Volunteer,Perfective,0.375
1809,Volunteer,Feature,0.375
1810,Volunteer,Corrective,0.125
1811,Volunteer,Nonfunctional,0.125
1812,Volunteer,Perfective,0.6666666666666666
1813,Volunteer,Feature,0.0
1814,Volunteer,Corrective,0.3333333333333333
1815,Volunteer,Nonfunctional,0.0
1816,Volunteer,Perfective,0.6388888888888888
1817,Volunteer,Feature,0.1111111111111111
1818,Volunteer,Corrective,0.2222222222222222
1819,Volunteer,Nonfunctional,0.027777777777777776
1820,Volunteer,Perfective,0.6666666666666666
1821,Volunteer,Feature,0.16666666666666666
1822,Volunteer,Corrective,0.16666666666666666
1823,Volunteer,Nonfunctional,0.0
1824,Volunteer,Perfective,0.6923076923076923
1825,Volunteer,Feature,0.07692307692307693
1826,Volunteer,Corrective,0.07692307692307693
1827,Volunteer,Nonfunctional,0.15384615384615385
1828,Volunteer,Perfective,0.3076923076923077
1829,Volunteer,Feature,0.3076923076923077
1830,Volunteer,Corrective,0.38461538461538464
1831,Volunteer,Nonfunctional,0.0
1832,Volunteer,Perfective,0.2857142857142857
1833,Volunteer,Feature,0.14285714285714285
1834,Volunteer,Corrective,0.14285714285714285
1835,Volunteer,Nonfunctional,0.42857142857142855
1836,Volunteer,Perfective,0.7272727272727273
1837,Volunteer,Feature,0.09090909090909091
1838,Volunteer,Corrective,0.18181818181818182
1839,Volunteer,Nonfunctional,0.0
1840,Volunteer,Perfective,0.5833333333333334
1841,Volunteer,Feature,0.25
1842,Volunteer,Corrective,0.16666666666666666
1843,Volunteer,Nonfunctional,0.0
1844,Volunteer,Perfective,0.7142857142857143
1845,Volunteer,Feature,0.2857142857142857
1846,Volunteer,Corrective,0.0
1847,Volunteer,Nonfunctional,0.0
1848,Paid developer,Perfective,0.2727272727272727
1849,Paid developer,Feature,0.18181818181818182
1850,Paid developer,Corrective,0.5454545454545454
1851,Paid developer,Nonfunctional,0.0
1852,Volunteer,Perfective,0.625
1853,Volunteer,Feature,0.25
1854,Volunteer,Corrective,0.0
1855,Volunteer,Nonfunctional,0.125
1856,Volunteer,Perfective,0.5
1857,Volunteer,Feature,0.3333333333333333
1858,Volunteer,Corrective,0.16666666666666666
1859,Volunteer,Nonfunctional,0.0
1860,Volunteer,Perfective,0.5
1861,Volunteer,Feature,0.16666666666666666
1862,Volunteer,Corrective,0.3333333333333333
1863,Volunteer,Nonfunctional,0.0
1864,Volunteer,Perfective,1.0
1865,Volunteer,Feature,0.0
1866,Volunteer,Corrective,0.0
1867,Volunteer,Nonfunctional,0.0
1868,Paid developer,Perfective,0.7142857142857143
1869,Paid developer,Feature,0.07142857142857142
1870,Paid developer,Corrective,0.14285714285714285
1871,Paid developer,Nonfunctional,0.07142857142857142
1872,Volunteer,Perfective,0.46153846153846156
1873,Volunteer,Feature,0.15384615384615385
1874,Volunteer,Corrective,0.38461538461538464
1875,Volunteer,Nonfunctional,0.0
1876,Volunteer,Perfective,1.0
1877,Volunteer,Feature,0.0
1878,Volunteer,Corrective,0.0
1879,Volunteer,Nonfunctional,0.0
1880,Volunteer,Perfective,1.0
1881,Volunteer,Feature,0.0
1882,Volunteer,Corrective,0.0
1883,Volunteer,Nonfunctional,0.0
1884,Volunteer,Perfective,0.16666666666666666
1885,Volunteer,Feature,0.0
1886,Volunteer,Corrective,0.0
1887,Volunteer,Nonfunctional,0.8333333333333334
1888,Volunteer,Perfective,0.5
1889,Volunteer,Feature,0.5
1890,Volunteer,Corrective,0.0
1891,Volunteer,Nonfunctional,0.0
1892,Volunteer,Perfective,0.6923076923076923
1893,Volunteer,Feature,0.07692307692307693
1894,Volunteer,Corrective,0.23076923076923078
1895,Volunteer,Nonfunctional,0.0
1896,Volunteer,Perfective,0.7692307692307693
1897,Volunteer,Feature,0.07692307692307693
1898,Volunteer,Corrective,0.15384615384615385
1899,Volunteer,Nonfunctional,0.0
1900,Volunteer,Perfective,0.8484848484848485
1901,Volunteer,Feature,0.09090909090909091
1902,Volunteer,Corrective,0.06060606060606061
1903,Volunteer,Nonfunctional,0.0
1904,Volunteer,Perfective,0.5
1905,Volunteer,Feature,0.3333333333333333
1906,Volunteer,Corrective,0.16666666666666666
1907,Volunteer,Nonfunctional,0.0
1908,Volunteer,Perfective,1.0
1909,Volunteer,Feature,0.0
1910,Volunteer,Corrective,0.0
1911,Volunteer,Nonfunctional,0.0
1912,Volunteer,Perfective,0.6153846153846154
1913,Volunteer,Feature,0.15384615384615385
1914,Volunteer,Corrective,0.23076923076923078
1915,Volunteer,Nonfunctional,0.0
1916,Volunteer,Perfective,0.3333333333333333
1917,Volunteer,Feature,0.16666666666666666
1918,Volunteer,Corrective,0.5
1919,Volunteer,Nonfunctional,0.0
1920,Volunteer,Perfective,0.5
1921,Volunteer,Feature,0.3333333333333333
1922,Volunteer,Corrective,0.16666666666666666
1923,Volunteer,Nonfunctional,0.0
1924,Volunteer,Perfective,0.6666666666666666
1925,Volunteer,Feature,0.16666666666666666
1926,Volunteer,Corrective,0.16666666666666666
1927,Volunteer,Nonfunctional,0.0
1928,Volunteer,Perfective,0.0
1929,Volunteer,Feature,0.8888888888888888
1930,Volunteer,Corrective,0.1111111111111111
1931,Volunteer,Nonfunctional,0.0
1932,Volunteer,Perfective,0.7142857142857143
1933,Volunteer,Feature,0.07142857142857142
1934,Volunteer,Corrective,0.14285714285714285
1935,Volunteer,Nonfunctional,0.07142857142857142
1936,Volunteer,Perfective,0.5714285714285714
1937,Volunteer,Feature,0.0
1938,Volunteer,Corrective,0.42857142857142855
1939,Volunteer,Nonfunctional,0.0
1940,Volunteer,Perfective,0.45454545454545453
1941,Volunteer,Feature,0.18181818181818182
1942,Volunteer,Corrective,0.36363636363636365
1943,Volunteer,Nonfunctional,0.0
1944,Paid developer,Perfective,0.3125
1945,Paid developer,Feature,0.25
1946,Paid developer,Corrective,0.4375
1947,Paid developer,Nonfunctional,0.0
1948,Volunteer,Perfective,0.36363636363636365
1949,Volunteer,Feature,0.18181818181818182
1950,Volunteer,Corrective,0.2727272727272727
1951,Volunteer,Nonfunctional,0.18181818181818182
1952,Volunteer,Perfective,0.9
1953,Volunteer,Feature,0.1
1954,Volunteer,Corrective,0.0
1955,Volunteer,Nonfunctional,0.0
1956,Volunteer,Perfective,0.3076923076923077
1957,Volunteer,Feature,0.23076923076923078
1958,Volunteer,Corrective,0.46153846153846156
1959,Volunteer,Nonfunctional,0.0
1960,Volunteer,Perfective,0.0
1961,Volunteer,Feature,1.0
1962,Volunteer,Corrective,0.0
1963,Volunteer,Nonfunctional,0.0
1964,Volunteer,Perfective,0.6153846153846154
1965,Volunteer,Feature,0.23076923076923078
1966,Volunteer,Corrective,0.07692307692307693
1967,Volunteer,Nonfunctional,0.07692307692307693
1968,Volunteer,Perfective,0.5
1969,Volunteer,Feature,0.16666666666666666
1970,Volunteer,Corrective,0.3333333333333333
1971,Volunteer,Nonfunctional,0.0
1972,Volunteer,Perfective,0.7058823529411765
1973,Volunteer,Feature,0.11764705882352941
1974,Volunteer,Corrective,0.11764705882352941
1975,Volunteer,Nonfunctional,0.058823529411764705
1976,Volunteer,Perfective,0.16666666666666666
1977,Volunteer,Feature,0.5
1978,Volunteer,Corrective,0.3333333333333333
1979,Volunteer,Nonfunctional,0.0
1980,Volunteer,Perfective,0.05555555555555555
1981,Volunteer,Feature,0.0
1982,Volunteer,Corrective,0.9444444444444444
1983,Volunteer,Nonfunctional,0.0
1984,Volunteer,Perfective,0.5
1985,Volunteer,Feature,0.0
1986,Volunteer,Corrective,0.5
1987,Volunteer,Nonfunctional,0.0
1988,Volunteer,Perfective,0.6521739130434783
1989,Volunteer,Feature,0.08695652173913043
1990,Volunteer,Corrective,0.21739130434782608
1991,Volunteer,Nonfunctional,0.043478260869565216
1992,Volunteer,Perfective,0.16666666666666666
1993,Volunteer,Feature,0.4444444444444444
1994,Volunteer,Corrective,0.3333333333333333
1995,Volunteer,Nonfunctional,0.05555555555555555
1996,Volunteer,Perfective,0.16666666666666666
1997,Volunteer,Feature,0.0
1998,Volunteer,Corrective,0.5833333333333334
1999,Volunteer,Nonfunctional,0.25
2000,Volunteer,Perfective,1.0
2001,Volunteer,Feature,0.0
2002,Volunteer,Corrective,0.0
2003,Volunteer,Nonfunctional,0.0
2004,Volunteer,Perfective,0.7142857142857143
